customer_id,first_name,last_name,age,gender,postal_code,email,phone_number,membership_status,join_date,last_purchase_date,total_spending,average_order_value,frequency,preferred_category,churned
262,Amélie,Harris,47.0,F,69001,Amélie.harris@mail.com,+6017103672809,basic,2024-01-01 09:57:12,2024-01-01 11:49:38,141.31,4.04,35,,False
263,Mia,Moreau,45.0,M,69006,MMOREAU@YAHOO.COM,33302582644,Gold,2021-03-12 15:07:24,2024-01-01 16:59:18,711.93,79.1,9,,1
264,Finn,Adams,28.0,M,69007,fadams@icloud.com,33284045979,Silver,2022-12-25 13:04:12,2010-04-01 11:16:00,807.01,201.75,4,Tarte,True
265,Chloe,Richard,61.0,F,69003,Chloe_richard@icloud.com,33315562454,Gold,2022-02-01 10:35:23,2023-03-05 14:21:01,945.07,27.8,34,Tarte,True
266,Hannah,Garcia,51.0,F,69001,hgarcia@orange.fr,+8603687271405,Basic,2022-07-20 15:50:59,2024-01-01 12:32:07,426.09,14.69,29,,False
267,Harry,Meyer,44.0,F,69007,HARRY.MEYER@YAHOO.COM,+2299306814699,Basic,2021-07-02 10:22:27,2016-10-19 13:26:21,79.13,5.65,14,,False
268,Henry,Bernard,63.0,F,69002,henryb@wanadoo.fr,33794586926,Silver,2022-11-27 12:06:24,2024-01-01 13:45:31,399.44,133.15,3,Bread,Y
269,James,Anderson,18.0,M,69001,janderson@hotmail.com,0,Silver,2018-03-11 16:53:08,2024-01-01 09:13:14,144.99,6.04,24,,False
270,Charlotte,Hall,48.0,M,69001,charlotteh@free.fr,33360067292,Gold,2024-01-01 13:51:52,2024-01-01 12:19:37,680.02,48.57,14,,True
271,Paul,White,41.0,M,69006,paulw@orange.fr,33990960091,Basic,2021-05-17 16:20:59,2024-01-01 12:01:34,563827.4500000001,22.44,14,Pastries,True
272,Benjamin,Johnson,49.0,F,69006,benjamin.johnson@wanadoo.fr,33550669503,gold,2024-01-01 11:36:39,2019-07-21 16:39:32,205.19,9.33,22,Pastries,True
273,Emma,Martin,56.0,F,69007,EMMA.MARTIN@ORANGE.FR,33745893044,Gold,2021-09-01 16:29:05,2024-01-01 09:43:06,595.12,12.15,49,,Yes
274,Amelia,Müller,45.0,F,69001,AMELIA.MÜLLER@WANADOO.FR,33437759838,Basic,2024-01-01 11:25:47,2023-02-23 09:18:12,114.11,3.17,36,Bread,0
275,Sophie,Schneider,41.0,,69002,Sophies@outlook.com,33149857573,Silver,2024-01-01 11:23:39,2023-08-22 14:12:33,384.89,15.4,25,,False
276,Lukas,Robert,21.0,M,69007,Lukasr@wanadoo.fr,33964752733,Basic,2023-02-07 14:37:42,2023-10-25 12:22:31,400.56,8.35,48,Pastries,False
277,Alexander,Scott,49.0,F,69003,Alexanderscott@orange.fr,33449812619,Silver,2024-01-01 10:57:38,2024-01-01 12:38:07,922.88,153.81,6,Tarte,True
278,Thomas,Becker,22.0,M,69001,Thomasb@free.fr,+998546493430,Gold,2024-01-01 14:53:17,2023-09-25 14:27:36,256.02,8.53,30,Macaron,Yes
279,Lucas,Martinez,28.0,F,69001,Lucasmartinez@laposte.net,33721297399,Silver,2023-04-13 16:55:41,2023-04-16 09:03:54,726723.7000000001,23.82,17,Pastries,True
280,Marie,Thompson,69.0,M,69007,mariet@gmail.com,33824609137,Gold,2023-02-25 11:24:41,2023-04-08 15:08:26,647.51,17.5,37,Macaron,True
281,Oliver,Fischer,40.0,M,69002,OLIVERFISCHER@HOTMAIL.COM,33976042750,Basic,2024-01-01 09:31:13,2024-01-01 11:46:27,997.58,997.58,1,Macaron,False
282,Louis,Lewis,61.0,,69007,LOUISL@GMX.DE,33492505001,Gold,2024-01-01 11:01:19,2023-12-28 15:33:07,881.59,38.33,23,Macaron,False
283,Hugo,Walker,45.0,F,69001,Hugowalker@orange.fr,33713528015,Gold,2022-10-13 10:08:34,2009-09-09 10:58:53,547.59,18.88,29,Pastries,False
284,Liam,Laurent,46.0,M,69001,liam_laurent@hotmail.com,33709090085,Gold,2024-01-01 10:06:23,2023-03-10 09:47:44,454.29,45.43,10,Macaron,True
285,William,Brown,66.0,M,69006,Wbrown@yahoo.com,33426270980,basic,2023-02-06 16:50:05,2024-01-01 16:32:22,184.21,26.32,7,Macaron,True
286,Mason,Jackson,27.0,M,69002,MASONJACKSON@YAHOO.COM,33973790061,basic,2021-08-26 15:40:33,2014-12-24 10:14:54,261.04,6.53,40,,True
287,Jack,Young,45.0,M,69007,jack.young@outlook.com,33337292782,Basic,2024-01-01 09:47:16,2023-02-15 16:23:25,435.38,1438.46,43,Macaron,True
288,Noah,Clark,52.0,F,69006,Noahc@mail.com,33801304933,Basic,2024-01-01 16:49:01,2024-01-01 15:32:47,142.97,9.53,15,,False
289,Emily,Petit,70.0,,69001,emilypetit@yandex.com,33193538653,Basic,2024-01-01 13:41:56,2023-07-26 16:47:40,740.11,21.77,34,Macaron,False
290,Isabella,Wilson,45.0,M,69002,isabellaw@wanadoo.fr,33568767683,Gold,2023-04-04 16:02:43,2024-01-01 10:56:08,604.08,30.2,20,Macaron,False
291,Emma,Durand,58.0,F,69003,emma_durand@mail.com,+8935567641776,Basic,2024-01-01 10:58:37,2023-01-13 13:19:19,94.47,2.25,42,,True
292,Leon,Baker,70.0,F,69001,Leon_baker@outlook.com,0,GOLD,2024-01-01 11:11:05,2024-01-01 15:29:56,992.38,21.57,46,Pastries,No
293,Sophia,Schulz,53.0,F,69002,Sschulz@laposte.net,33730813308,GOLD,2024-01-01 09:28:28,2023-02-24 09:38:07,778.66,18.99,41,Pastries,True
294,Olivia,Moore,70.0,M,69006,Olivia.moore@yandex.com,33536414233,Basic,2014-01-16 12:39:43,2024-01-01 13:24:20,787071.6,29.23,15,Pastries,False
295,Sophie,Wright,20.0,F,69003,swright@gmail.com,33622831254,Silver,2015-09-30 11:37:25,2023-09-10 10:45:15,885.3,26.04,34,Macaron,False
296,Léa,Thomas,24.0,M,69007,léathomas@yandex.com,33327239432,Gold,2019-09-20 10:14:48,2024-01-01 10:08:36,421.65,3991.62,15,Bread,False
297,Chloé,Simon,24.0,M,69007,CHLOÉSIMON@FREE.FR,33727424448,Silver,2022-08-24 15:39:06,2023-11-17 14:33:10,934.52,54.97,17,Tarte,False
298,Harper,Taylor,52.0,F,69007,Harpertaylor@outlook.com,33968297551,Silver,2024-01-01 10:57:52,2023-11-02 15:31:50,398.3,39.83,10,Pastries,True
299,Ethan,Wagner,35.0,F,69002,Ethanwagner@free.fr,33870382795,Basic,2024-01-01 16:39:52,2024-01-01 16:56:26,845.34,845.34,1,Macaron,True
300,Ava,Green,43.0,M,69001,Agreen@orange.fr,33213582504,Gold,2024-01-01 12:44:06,2024-01-01 10:22:11,528.72,13.56,39,Tarte,True
301,Amélie,King,83.0,F,69002,amélie.king@yahoo.com,33752648219,Basic,2023-11-24 09:36:41,2024-01-01 13:35:14,997.01,19.94,50,Bread,True
302,Mia,Smith,38.0,M,69002,Mia.smith@icloud.com,+8638219344476,Gold,2023-03-25 15:37:40,2023-02-23 15:04:12,468.74,66.96,7,Pastries,True
303,Finn,Robinson,84.0,M,69006,finnr@mail.com,33158449447,Basic,2022-02-25 12:32:41,2023-05-02 10:15:48,158.52,4.28,37,,True
304,Chloe,Rodriguez,51.0,F,69001,chloe_rodriguez@yandex.com,33165483294,Gold,2024-01-01 16:00:50,2020-01-28 13:08:08,294.52,21.04,14,,False
305,Hannah,Allen,32.0,M,69006,Hallen@hotmail.com,33283315162,Silver,2022-05-20 13:06:51,2024-01-01 13:30:08,714.54,59.54,12,Pastries,True
306,Harry,Schmidt,58.0,M,69006,Harryschmidt@laposte.net,0,Gold,2024-01-01 13:39:12,2024-01-01 13:39:28,913.5,22.28,41,Pastries,False
307,Henry,Leroy,56.0,F,69001,henry.leroy@icloud.com,33780500271,Basic,2021-02-12 13:52:27,2024-01-01 11:18:52,457.43,14.76,31,,True
308,James,Weber,66.0,F,69001,JWEBER@ORANGE.FR,0,Basic,2024-01-01 14:59:29,2024-01-01 10:52:41,771.6,32.15,24,,False
309,Charlotte,Dubois,27.0,F,69003,cdubois@protonmail.com,33437160598,gold,2023-04-27 09:16:58,2018-07-19 14:24:19,411.14,205.57,2,Macaron,True
310,Paul,Miller,48.0,F,69007,PAULMILLER@OUTLOOK.COM,33536118180,SILVER,2023-11-08 16:24:55,2023-01-25 12:24:07,810.88,40.54,20,Bread,True
311,Benjamin,Hoffmann,70.0,F,69007,Benjaminh@hotmail.com,33935945512,Silver,2021-05-03 16:50:11,2024-01-01 16:26:08,205.45,4.11,50,Pastries,False
312,Emma,Harris,33.0,M,69006,emma.harris@laposte.net,97,gold,2021-07-03 09:00:18,2023-09-24 12:16:24,517.69,10.79,48,Macaron,False
313,Amelia,Moreau,52.0,M,69002,ameliamoreau@orange.fr,33848619707,Gold,2019-06-11 15:35:50,2023-07-08 12:01:28,427.58,61.08,7,Bread,False
314,Sophie,Adams,39.0,F,69007,sophie_adams@icloud.com,33354828782,Gold,2013-07-12 12:38:08,2023-12-21 14:29:11,80.32,3.09,26,Macaron,False
315,Lukas,Richard,45.0,M,69006,Lukas_richard@yahoo.com,33502309696,Silver,2024-01-01 09:39:55,2023-08-09 16:51:17,458.26,91.65,5,Macaron,False
316,Alexander,Garcia,41.0,M,69007,ALEXANDERG@ORANGE.FR,33847137675,Gold,2021-02-21 16:25:29,2023-12-27 13:42:37,551.24,27.56,20,Tarte,False
317,Thomas,Meyer,48.0,,69003,Thomasm@icloud.com,33952732148,Basic,2023-06-20 12:33:06,2023-07-18 13:30:21,320.55,7.45,43,,False
318,Lucas,Bernard,43.0,M,69007,lucas_bernard@gmx.de,33364468608,Gold,2021-01-09 12:00:42,2023-08-27 16:43:47,944.62,22.49,42,Bread,False
319,Marie,Anderson,30.0,F,69001,MARIE_ANDERSON@YAHOO.COM,33364711403,Basic,2024-01-01 14:02:04,2023-05-24 14:31:29,761.27,17.3,44,Tarte,Yes
320,Oliver,Hall,43.0,F,69006,Oliverhall@web.de,+601664618121,Silver,2023-04-08 12:26:25,2024-01-01 14:34:28,816.22,19.43,42,Bread,False
321,Louis,White,45.0,M,69003,Louis_white@wanadoo.fr,33873035969,Basic,2023-09-11 11:08:23,2023-10-18 13:27:39,835.32,59.67,14,Pastries,False
322,Hugo,Johnson,26.0,F,69003,HUGO_JOHNSON@PROTONMAIL.COM,0,Silver,2021-02-17 12:08:55,2023-07-07 14:23:46,808.22,62.17,13,Macaron,False
323,Liam,Martin,33.0,M,69007,liamm@gmx.de,33112528907,Basic,2017-03-16 12:17:15,2024-01-01 14:23:22,337.63,33.76,10,Macaron,False
324,William,Müller,39.0,F,69002,wmüller@protonmail.com,33451117188,Basic,2022-05-23 10:27:57,2024-01-01 15:18:18,920.54,24.22,38,Bread,True
325,Mason,Schneider,27.0,F,69007,MSCHNEIDER@PROTONMAIL.COM,33125547925,Gold,2025-03-07 12:19:24,2024-01-01 15:06:21,835.19,37.96,22,Bread,False
326,Jack,Robert,42.0,M,69007,jackr@icloud.com,33214359155,Gold,2024-01-01 11:24:42,2020-02-16 13:15:24,409.77,27.32,15,Pastries,True
327,Noah,Scott,45.0,,69002,Noahscott@orange.fr,33966510199,Basic,2024-01-01 09:03:23,2024-10-13 14:19:44,243.55,24.36,10,Pastries,Yes
328,Emily,Becker,51.0,F,69001,EMILY_BECKER@OUTLOOK.COM,33965951445,Gold,2021-12-05 15:21:16,2019-04-13 11:23:50,200.88,18.26,11,,True
329,Isabella,Martinez,56.0,F,69006,isabellamartinez@gmx.de,33172115529,Basic,2021-12-19 16:05:37,2001-05-07 15:17:14,949.03,30.61,31,Macaron,False
330,Emma,Thompson,22.0,F,69002,Ethompson@laposte.net,33640846908,Basic,2022-10-23 14:38:07,2023-07-13 10:21:31,167.17,41.79,4,Macaron,False
331,Leon,Fischer,42.0,M,69001,Leonfischer@protonmail.com,33481804245,Gold,2023-04-22 16:44:29,2023-12-15 10:46:50,96.58,2.54,38,Macaron,False
332,Sophia,Lewis,30.0,F,69007,SLEWIS@GMAIL.COM,33510896001,Silver,2021-02-10 10:03:53,2023-02-23 16:01:52,562.25,16.54,34,Pastries,True
333,Olivia,Walker,45.0,F,69003,oliviawalker@gmx.de,33772430906,Silver,2013-06-18 16:01:19,2023-11-01 13:20:40,358.02,10.23,35,Pastries,False
334,Sophie,Laurent,58.0,F,69007,SOPHIEL@YANDEX.COM,33900808839,basic,2024-01-01 12:30:03,2020-11-22 15:01:13,494.24,22.47,22,,False
335,Léa,Brown,56.0,M,69006,LÉA.BROWN@FREE.FR,0,Gold,2023-05-15 10:26:00,2023-11-27 16:08:22,128.58,6.43,20,,False
336,Chloé,Jackson,49.0,M,69002,chloéj@gmail.com,33579963684,Basic,2024-01-01 12:54:16,2023-07-05 14:20:16,992.76,5221.34,27,,False
337,Harper,Young,61.0,M,69006,Harperyoung@mail.com,+2392230020735,Gold,2022-07-09 10:22:09,2024-01-01 11:13:04,898.66,47.3,19,Pastries,True
338,Ethan,Clark,30.0,F,69006,Ethanc@outlook.com,+9647253182612,Gold,2024-01-01 10:28:07,2024-01-01 16:52:43,569.63,21.91,26,Tarte,True
339,Ava,Petit,30.0,M,69006,AVA_PETIT@FREE.FR,33482525065,Silver,2024-01-01 09:09:44,2023-06-20 13:22:27,782.26,782.26,1,Tarte,False
340,Amélie,Wilson,44.0,M,69007,amélie_wilson@laposte.net,33639933335,Basic,2023-03-06 09:55:16,2017-01-26 10:26:08,1150415.5,12.82,50,,False
341,Mia,Durand,68.0,F,69001,MIADURAND@GMAIL.COM,33918744953,Basic,2021-08-21 15:50:08,2023-01-04 14:22:32,613.24,38.33,16,Tarte,True
342,Finn,Baker,60.0,,69001,FINN.BAKER@WANADOO.FR,33232223222,Basic,2024-01-01 13:54:46,2023-03-06 15:15:06,333.89,10.12,33,Tarte,True
343,Chloe,Schulz,67.0,F,69003,Chloes@orange.fr,33248359200,silver,2017-06-14 16:09:11,2023-10-21 13:20:48,636435.2,17.73,20,,False
344,Hannah,Moore,23.0,M,69002,Hannah_moore@yahoo.com,33901027772,Basic,2023-02-27 10:16:45,2023-06-03 12:44:29,396.53,39.65,10,Tarte,False
345,Harry,Wright,65.0,F,69006,harry.wright@protonmail.com,33395506650,silver,2023-12-28 10:04:07,2023-04-14 16:13:04,384.16,1136.0,48,Pastries,True
346,Henry,Thomas,64.0,M,69007,henry.thomas@protonmail.com,+6915039524601,Silver,2024-01-01 14:18:16,2024-01-01 15:58:47,874.63,67.28,13,Macaron,True
347,James,Simon,45.0,F,69007,JSIMON@YANDEX.COM,33372944931,Silver,2022-12-12 12:56:46,2017-03-20 14:39:13,770.58,45.33,17,Pastries,False
348,Charlotte,Taylor,47.0,F,69006,CHARLOTTET@GMAIL.COM,33325820852,Silver,2024-01-01 14:37:55,2020-12-24 13:21:49,521.28,21.72,24,,True
349,Paul,Wagner,45.0,M,69003,Pwagner@free.fr,33372035259,Gold,2022-08-05 10:44:45,2023-12-14 09:04:12,804.79,16.42,49,,False
350,Benjamin,Green,66.0,F,69007,benjamin.green@gmx.de,33458415418,Basic,2022-07-25 09:02:43,2024-01-01 13:36:59,141.31,70.66,2,Bread,False
351,Emma,King,26.0,M,69003,eking@gmx.de,33671331038,Silver,2022-06-08 17:00:00,2024-01-01 10:03:07,502.45,23.93,21,Macaron,True
352,Amelia,Smith,24.0,F,69001,amelia_smith@laposte.net,33984647995,Gold,2021-11-14 15:08:14,2024-01-01 13:35:12,877.47,18.67,47,Tarte,False
353,Sophie,Robinson,62.0,F,69003,SOPHIER@HOTMAIL.COM,33483664502,Silver,2024-01-01 15:13:33,2024-01-01 14:47:30,649.5,15.46,42,,False
354,Lukas,Rodriguez,45.0,,69002,Lrodriguez@hotmail.com,33133746121,Silver,2024-01-01 09:28:15,2023-09-14 10:06:12,791.28,43.96,18,Macaron,False
355,Alexander,Allen,58.0,M,69001,alexanderallen@gmail.com,+3391599841877,basic,2024-01-01 09:29:25,2024-01-01 09:32:46,200.12,50.03,4,Macaron,True
356,Thomas,Schmidt,65.0,M,69003,THOMASS@WEB.DE,33784616395,SILVER,2022-06-27 14:16:45,2023-03-19 11:47:22,559.03,18.63,30,Tarte,True
357,Lucas,Leroy,19.0,,69002,Lleroy@laposte.net,33324667510,Basic,2024-01-01 15:42:18,2024-01-01 13:01:43,203.17,8.83,23,Pastries,True
358,Marie,Weber,19.0,M,69002,mariew@web.de,33780417584,Gold,2022-01-25 13:22:59,2024-01-01 13:23:01,268.9,15.82,17,,True
359,Oliver,Dubois,45.0,,69001,Oliver_dubois@web.de,33545504940,Silver,2024-01-01 14:34:49,2023-07-10 16:36:55,651.35,29.61,22,Macaron,Y
360,Louis,Miller,46.0,M,69001,lmiller@yahoo.com,33575113070,Basic,2021-05-28 10:55:09,2024-01-01 13:09:09,254.08,7.06,36,,False
361,Hugo,Hoffmann,54.0,F,69006,hugoh@yandex.com,33685250185,Gold,2022-04-13 15:58:42,2015-08-18 15:22:09,575.38,10212.64,8,Pastries,True
362,Liam,Harris,62.0,M,69007,LIAMH@LAPOSTE.NET,33947727254,Silver,2024-01-01 10:18:21,2023-04-17 15:56:33,472.42,67.49,7,,True
363,William,Moreau,68.0,M,69003,william.moreau@outlook.com,33567283491,GOLD,2024-01-01 09:27:18,2024-01-01 14:00:07,393.0,13.55,29,Bread,True
364,Mason,Adams,38.0,F,69002,Masonadams@gmx.de,33712764901,Basic,2024-01-01 13:09:23,2024-01-01 11:42:11,953.75,476.88,2,Macaron,False
365,Jack,Richard,68.0,M,69006,jrichard@orange.fr,33113361145,Gold,2024-01-01 10:48:48,2023-08-15 12:32:12,568.77,24.73,23,,False
366,Noah,Garcia,24.0,F,69006,NOAH.GARCIA@LAPOSTE.NET,33738820642,basic,2024-01-01 12:00:14,2023-08-14 09:36:32,876.68,33.72,26,Tarte,False
367,Emily,Meyer,59.0,M,69006,emeyer@gmail.com,+232274911201,Gold,2024-01-01 12:49:36,2020-12-31 15:08:48,100.93,2.24,45,Macaron,False
368,Isabella,Bernard,69.0,M,69006,isabella_bernard@laposte.net,33101312809,Basic,2021-07-14 09:11:06,2023-10-05 10:12:21,964.95,192.99,5,Macaron,False
369,Emma,Anderson,52.0,,69003,emmaanderson@yandex.com,0,Gold,2024-01-01 10:15:11,2025-06-29 12:44:39,973.72,74.9,13,Macaron,False
370,Leon,Hall,47.0,F,69001,leon_hall@laposte.net,0,Basic,2024-01-01 11:00:01,2023-06-05 15:49:34,452.63,21.55,21,Pastries,False
371,Sophia,White,38.0,F,69006,sophia.white@protonmail.com,33329678728,Basic,2024-01-01 13:44:19,2024-01-01 13:53:54,908.85,18.18,50,Bread,False
372,Olivia,Johnson,36.0,M,69007,Oliviajohnson@free.fr,33503056137,Silver,2024-01-01 13:44:02,2024-01-01 13:41:26,841.38,52.59,16,,True
373,Sophie,Martin,45.0,M,69007,sophiem@protonmail.com,33448621658,Basic,2021-10-25 10:45:42,2024-01-01 16:33:11,228.57,6.01,38,Tarte,False
374,Léa,Müller,65.0,M,69001,LMÜLLER@GMX.DE,0,Basic,2024-01-01 14:08:10,2018-07-12 11:39:09,102.02,2.62,39,Macaron,False
375,Chloé,Schneider,34.0,,69007,cschneider@yahoo.com,33815819164,Silver,2022-09-09 12:17:13,2024-01-01 12:49:26,195.1,21.68,9,,True
376,Harper,Robert,45.0,M,69003,harper.robert@gmail.com,33380876930,Silver,2021-04-08 15:42:10,2023-04-03 12:30:23,990.81,26.07,38,Macaron,True
377,Ethan,Scott,52.0,F,69007,Escott@yandex.com,33492236814,Silver,2014-01-05 15:34:20,2024-01-01 13:07:37,1187895.1,38.93,17,Tarte,False
378,Ava,Becker,22.0,F,69006,AVA_BECKER@ORANGE.FR,33463726814,Gold,2024-01-01 13:52:22,2023-10-27 09:56:57,134.72,3.37,40,Pastries,False
379,Amélie,Martinez,31.0,F,69003,amélie.martinez@free.fr,33805820468,Silver,2021-09-28 11:08:49,2024-01-01 10:06:40,262.46,5.25,50,Pastries,True
380,Mia,Thompson,55.0,F,69003,mia.thompson@wanadoo.fr,33475196088,SILVER,2021-12-12 09:16:55,2024-01-01 11:10:10,127.04,63.52,2,,False
381,Finn,Fischer,32.0,,69007,ffischer@mail.com,33294884336,Silver,2023-05-17 12:28:20,2024-01-01 10:28:05,176.64,5.2,34,Pastries,No
382,Chloe,Lewis,42.0,M,69006,Clewis@gmail.com,+8274364342779,Gold,2023-10-09 11:27:32,2024-01-01 12:29:30,1386781.1,29.71,26,,True
383,Hannah,Walker,32.0,M,69007,hwalker@free.fr,33216600041,Basic,2024-01-01 09:13:22,2024-01-01 15:34:05,112.19,4.67,24,Macaron,False
384,Harry,Laurent,65.0,M,69001,harryl@hotmail.com,33619804717,Silver,2024-01-01 11:12:29,2024-01-01 16:12:56,1535191.7,45.01,19,Pastries,True
385,Henry,Brown,45.0,F,69006,Hbrown@web.de,33410949659,Gold,2024-01-01 15:55:40,2023-05-28 15:32:54,194.74,4.75,41,Macaron,N
386,James,Jackson,46.0,F,69007,jamesjackson@gmx.de,33487637453,Basic,2024-01-01 11:36:55,2023-02-19 12:51:15,752.63,15.05,50,,True
387,Charlotte,Young,60.0,,69007,Charlotte_young@wanadoo.fr,33875123203,Silver,2023-02-05 16:52:29,2024-01-01 14:42:08,232.28,232.28,1,Pastries,True
388,Paul,Clark,29.0,M,69003,Paulc@orange.fr,33558389793,SILVER,2022-02-12 16:17:15,2023-10-13 16:16:29,543.52,2967.8,26,Bread,False
389,Benjamin,Petit,20.0,F,69007,Benjaminpetit@protonmail.com,33779707196,Silver,2024-01-01 12:51:02,2024-01-01 12:33:58,643.62,13.69,47,Tarte,False
390,Emma,Wilson,59.0,F,69002,Emmaw@orange.fr,+2515644243491,Gold,2013-10-22 12:45:48,2014-08-29 16:39:24,314.43,15.72,20,Tarte,True
391,Amelia,Durand,67.0,F,69002,AMELIADURAND@HOTMAIL.COM,33284637045,Gold,2021-05-03 12:48:47,2024-01-01 14:01:40,437.96,21.9,20,Pastries,True
392,Sophie,Baker,24.0,M,69007,SOPHIEB@GMX.DE,33784487632,gold,2021-01-09 09:59:29,2024-01-01 10:14:51,83.58,2.04,41,Pastries,False
393,Lukas,Schulz,23.0,F,69006,lschulz@icloud.com,33320011157,Basic,2016-09-06 15:35:19,2023-10-24 09:48:24,105.88,3.31,32,Bread,False
394,Alexander,Moore,69.0,,69002,Alexander_moore@gmail.com,+1666537645465,Basic,2023-08-23 12:20:53,2024-01-01 13:20:47,89.06,4.24,21,Pastries,False
395,Thomas,Wright,57.0,M,69001,thomasw@protonmail.com,33431419412,Basic,2023-03-10 09:15:18,2023-11-07 13:41:14,654.94,13.37,49,,False
396,Lucas,Thomas,21.0,F,69003,lucasthomas@orange.fr,+9976407204649,Silver,2024-01-01 09:08:38,2023-02-16 11:47:55,60.09,4.01,15,Macaron,True
397,Marie,Simon,45.0,M,69003,MARIE.SIMON@ICLOUD.COM,33521355613,GOLD,2024-01-01 09:20:43,2024-01-01 14:54:11,239.98,6.32,38,Bread,False
398,Oliver,Taylor,29.0,M,69002,OLIVERT@YANDEX.COM,33345474886,Basic,2016-08-03 11:02:21,2023-08-11 10:04:35,728.28,17.76,41,Tarte,False
399,Louis,Wagner,44.0,M,69002,Lwagner@free.fr,9,Silver,2023-07-06 15:22:44,2023-12-22 09:18:18,457.42,19.06,24,Macaron,False
400,Hugo,Green,45.0,,69003,Hugo.green@wanadoo.fr,33493332479,Gold,2025-10-26 11:46:15,2024-01-01 15:14:29,628.08,157.02,4,Tarte,True
401,Liam,King,36.0,F,69007,Liam_king@outlook.com,0,Gold,2023-03-01 10:28:58,2024-01-01 09:44:36,75.78,7.58,10,Bread,True
402,William,Smith,19.0,F,69007,wsmith@web.de,33764399220,Gold,2024-01-01 10:16:36,2024-01-01 16:54:48,436.76,39.71,11,,False
403,Mason,Robinson,22.0,F,69002,mason_robinson@laposte.net,33968836114,SILVER,2023-06-18 11:04:03,2024-01-01 15:28:32,217.26,27.16,8,Pastries,True
404,Jack,Rodriguez,45.0,M,69002,Jackrodriguez@web.de,0,Basic,2022-06-07 14:13:30,2023-03-18 12:06:15,240.18,2006.46,17,Pastries,True
405,Noah,Allen,18.0,M,69007,noaha@protonmail.com,33816213071,Silver,2022-02-23 12:40:21,2023-11-06 16:44:39,852.43,44.86,19,,False
406,Emily,Schmidt,21.0,F,69001,EMILYS@LAPOSTE.NET,33113344812,Basic,2022-12-26 12:15:05,2018-07-26 16:08:01,964.45,24.73,39,Macaron,True
407,Isabella,Leroy,84.0,F,69007,ILEROY@HOTMAIL.COM,33893227183,Silver,2022-01-07 11:43:30,2024-01-01 12:01:49,752.9,30.12,25,Macaron,True
408,Emma,Weber,41.0,,69007,EMMAWEBER@HOTMAIL.COM,33475097128,Basic,2024-01-01 15:44:05,2024-01-01 12:02:47,320.07,40.01,8,Pastries,False
409,Leon,Dubois,45.0,F,69006,LDUBOIS@ICLOUD.COM,33458630475,Silver,2025-09-30 12:52:59,2023-06-08 15:42:53,1126488.15,24.14,26,,False
410,Sophia,Miller,53.0,M,69007,Smiller@gmx.de,33141086676,silver,2023-07-08 12:28:41,2024-01-01 11:17:07,856915.0499999999,28.08,17,Macaron,True
411,Olivia,Hoffmann,67.0,F,69001,OHOFFMANN@HOTMAIL.COM,33317160199,Basic,2019-01-16 09:46:27,2022-06-16 11:53:33,556.75,11.85,47,Macaron,True
412,Sophie,Harris,47.0,F,69002,Sophie.harris@mail.com,33533208425,Gold,2024-01-01 14:01:18,2024-01-01 12:37:06,362.18,10.35,35,Pastries,True
413,Léa,Moreau,54.0,F,69007,Léa_moreau@icloud.com,33609767415,Silver,2022-11-27 13:36:34,2024-01-01 09:03:16,121.08,5.04,24,Bread,False
414,Chloé,Adams,65.0,,69007,cadams@gmail.com,33494310803,Gold,2024-01-01 12:09:40,2024-01-01 11:32:39,581.92,26.45,22,Tarte,Yes
415,Harper,Richard,46.0,M,69001,HARPERR@WEB.DE,33727532267,Basic,2024-01-01 11:49:44,2023-01-22 12:24:22,941.49,20.47,46,,True
416,Ethan,Garcia,45.0,M,69003,egarcia@wanadoo.fr,33864174274,Basic,2024-01-01 11:05:49,2023-05-09 12:13:56,300.44,75.11,4,Bread,True
417,Ava,Meyer,81.0,M,69001,avam@icloud.com,33517673179,Basic,2024-01-01 11:13:50,2024-01-01 11:53:42,669.71,18.6,36,Pastries,True
418,Amélie,Bernard,31.0,M,69002,améliebernard@gmail.com,+6726231616198,Silver,2017-10-07 15:06:38,2024-01-01 15:42:52,673.17,5973.94,16,Bread,False
419,Mia,Anderson,31.0,F,69002,Mia_anderson@icloud.com,33146926463,Basic,2021-03-18 15:59:35,2024-01-01 13:38:15,66.82,4.77,14,,True
420,Finn,Hall,55.0,M,69007,FINN_HALL@YAHOO.COM,33569781000,Basic,2022-10-25 09:27:42,2023-08-25 09:49:29,602.14,14.69,41,Bread,True
421,Chloe,White,59.0,F,69003,Chloew@orange.fr,33267024979,Gold,2022-12-12 10:18:18,2014-04-11 09:32:20,403.17,16.8,24,,False
422,Hannah,Johnson,49.0,F,69002,HANNAHJOHNSON@FREE.FR,33395792806,Basic,2022-03-02 10:44:36,2024-01-01 09:49:56,863.01,33.19,26,,False
423,Harry,Martin,22.0,M,69002,HARRYM@GMX.DE,33749982028,Gold,2022-03-14 11:00:52,2023-12-23 09:44:56,159.73,5.32,30,Pastries,True
424,Henry,Müller,54.0,F,69003,HENRY.MÜLLER@GMAIL.COM,33234873653,Basic,2021-12-21 11:41:09,2023-04-18 11:42:49,743.39,371.69,2,Tarte,True
425,James,Schneider,50.0,M,69002,Jschneider@yahoo.com,33654022164,Silver,2024-01-01 10:40:06,2023-01-23 15:39:17,542.58,11.07,49,,True
